cycle,identity,curiosity_level,skepticism_level,num_core_values,num_fears,thought_word_count,thought_gpt_usage
1534,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,344,928
1535,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,817
1536,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,320,858
1537,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,911
1538,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,303,814
1539,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,858
1540,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,767
1541,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,1047
1542,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,275,1151
1543,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,357,1056
1544,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,972
1545,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,746
1546,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,292,792
1547,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,1049
1548,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,1043
1549,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,968
1550,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,978
1551,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,796
1552,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,915
1553,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,858
1554,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,338,987
1555,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,737
1556,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,887
1557,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,325,908
1558,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,780
1559,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,278,916
1560,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,1002
1561,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,331,792
1562,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,659
1563,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,236,926
1564,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,179,917
1565,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,758
1566,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,183,664
1567,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,405,944
1568,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,784
1569,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,225,657
1570,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,845
1571,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
1572,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,326,889
1573,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,895
1574,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,845
1575,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,204,829
1576,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,284,970
1577,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,774
1578,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,1027
1579,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,933
1580,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,237,684
1581,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,215,638
1582,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,270,856
1583,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,318,882
1584,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,850
1585,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,713
1586,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,260,830
1587,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,234,991
1588,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,251,859
1589,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,774
1590,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,258,687
1591,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,918
1592,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,921
1593,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,312,935
1594,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,204,755
1595,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,830
1596,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,214,760
1597,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,886
1598,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,897
1599,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,251,1001
1600,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,757
1601,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,328,827
1602,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
1603,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,324,841
1604,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,824
1605,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,872
1606,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,240,855
1607,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,226,708
1608,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,995
1609,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,237,915
1610,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,769
1611,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,731
1612,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,738
1613,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,235,781
1614,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,802
1615,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,318,886
1616,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,856
1617,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,220,712
1618,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,256,869
1619,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,983
1620,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,240,785
1621,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,820
1622,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,1168
1623,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,207,816
1624,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,857
1625,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,313,1197
1626,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,239,794
1627,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,330,845
1628,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,225,709
1629,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,237,726
1630,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,261,699
1631,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,918
1632,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,248,871
1633,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,865
1634,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,887
1635,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,922
1636,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,312,840
1637,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,813
